ID,Year,Age_Group,State,Medicare_Medicaid_Status,Race,Sex,Medicare_Enrollment_Status,Age_Grouping,Urban_Rural_Description,Total_Eligible_Users,Total_Medicare_Enrollment,Total_Telehealth_Users,Percentage_of_Medicare_Telehealth_Users
15332,2021,All,New Mexico,All,Black/African American,All,All,All,All,2960.0,3359.8333333,1294.0,0.4372
15333,2021,All,New Mexico,All,Hispanic,All,All,All,All,54467.0,58816.25,23507.0,0.4316
15334,2021,All,New Mexico,All,Non-Hispanic White,All,All,All,All,125528.0,133298.66667,52388.0,0.4173
15335,2021,All,New Mexico,Medicare & Medicaid,All,All,All,All,All,48810.0,49377.333333,23487.0,0.4812
15336,2021,All,New Mexico,Medicare Only,All,All,All,All,All,155647.0,168204.33333,62844.0,0.4038
15413,2022,All,New Mexico,All,All,All,All,All,All,194379.0,206456.33333,64181.0,0.3302
15414,2022,All,New Mexico,All,All,All,All,All,Rural,78655.0,83307.416667,24666.0,0.3136
15415,2022,All,New Mexico,All,All,All,All,All,Urban,115188.0,122565.16667,39333.0,0.3415
15416,2022,0-64,New Mexico,All,All,All,All,0-64,All,21926.0,23410.583333,9559.0,0.436
15417,2022,65-74,New Mexico,All,All,All,All,65-74,All,94819.0,102324.91667,29836.0,0.3147
15418,2022,75-84,New Mexico,All,All,All,All,75-84,All,56334.0,59256.666667,18178.0,0.3227
15419,2022,85 and over,New Mexico,All,All,All,All,85 and over,All,21300.0,21464.166667,6608.0,0.3102
15420,2022,All,New Mexico,All,All,All,Aged,All,All,171210.0,181955.58333,54151.0,0.3163
15421,2022,All,New Mexico,All,All,All,Disabled,All,All,20551.0,22216.416667,9015.0,0.4387
15422,2022,All,New Mexico,All,All,All,ESRD,All,All,2618.0,2284.3333333,1015.0,0.3877
15423,2022,All,New Mexico,All,All,Female,All,All,All,107643.0,109982.0,38074.0,0.3537
15424,2022,All,New Mexico,All,All,Male,All,All,All,86736.0,96474.333333,26107.0,0.301
15425,2022,All,New Mexico,All,American Indian/Alaska Native,All,All,All,All,12327.0,12572.833333,3712.0,0.3011
15426,2022,All,New Mexico,All,Asian/Pacific Islander,All,All,All,All,1786.0,1925.0,480.0,0.2688
15427,2022,All,New Mexico,All,Black/African American,All,All,All,All,2722.0,3084.9166667,914.0,0.3358
15428,2022,All,New Mexico,All,Hispanic,All,All,All,All,49631.0,53838.25,16592.0,0.3343
15429,2022,All,New Mexico,All,Non-Hispanic White,All,All,All,All,122288.0,129114.08333,40672.0,0.3326
15430,2022,All,New Mexico,Medicare & Medicaid,All,All,All,All,All,43445.0,44724.416667,16189.0,0.3726
15431,2022,All,New Mexico,Medicare Only,All,All,All,All,All,150934.0,161731.91667,47992.0,0.318
15508,2023,All,New Mexico,All,All,All,All,All,All,186638.0,198980.08333,46047.0,0.2467
15509,2023,All,New Mexico,All,All,All,All,All,Rural,73975.0,78708.166667,16447.0,0.2223
15510,2023,All,New Mexico,All,All,All,All,All,Urban,112164.0,119720.08333,29517.0,0.2632
15511,2023,0-64,New Mexico,All,All,All,All,0-64,All,18942.0,20274.75,6210.0,0.3278
15512,2023,65-74,New Mexico,All,All,All,All,65-74,All,90367.0,97850.5,21040.0,0.2328
15513,2023,75-84,New Mexico,All,All,All,All,75-84,All,56482.0,59773.666667,13835.0,0.2449
15514,2023,85 and over,New Mexico,All,All,All,All,85 and over,All,20847.0,21081.166667,4962.0,0.238
15515,2023,All,New Mexico,All,All,All,Aged,All,All,166552.0,177708.25,39465.0,0.237
15516,2023,All,New Mexico,All,All,All,Disabled,All,All,17742.0,19253.333333,5870.0,0.3309
15517,2023,All,New Mexico,All,All,All,ESRD,All,All,2344.0,2018.5,712.0,0.3038
15518,2023,All,New Mexico,All,All,Female,All,All,All,103453.0,106095.0,27711.0,0.2679
15519,2023,All,New Mexico,All,All,Male,All,All,All,83185.0,92885.083333,18336.0,0.2204
15520,2023,All,New Mexico,All,American Indian/Alaska Native,All,All,All,All,10816.0,11240.5,2065.0,0.1909
15521,2023,All,New Mexico,All,Asian/Pacific Islander,All,All,All,All,1701.0,1889.4166667,327.0,0.1922
15522,2023,All,New Mexico,All,Black/African American,All,All,All,All,2547.0,2883.8333333,662.0,0.2599
15523,2023,All,New Mexico,All,Hispanic,All,All,All,All,46586.0,50809.75,11042.0,0.237
15524,2023,All,New Mexico,All,Non-Hispanic White,All,All,All,All,118327.0,125294.41667,30384.0,0.2568
15525,2023,All,New Mexico,Medicare & Medicaid,All,All,All,All,All,39646.0,41424.5,10711.0,0.2702
15526,2023,All,New Mexico,Medicare Only,All,All,All,All,All,146992.0,157555.58333,35336.0,0.2404
15641,2020,All,New York,All,All,All,All,All,All,1680581.0,1723371.4167,899888.0,0.5355
15642,2020,All,New York,All,All,All,All,All,Rural,204764.0,210746.91667,104069.0,0.5082
15643,2020,All,New York,All,All,All,All,All,Urban,1475277.0,1511671.1667,795577.0,0.5393
15644,2020,0-64,New York,All,All,All,All,0-64,All,235213.0,244567.91667,149307.0,0.6348
15645,2020,65-74,New York,All,All,All,All,65-74,All,723972.0,753602.75,367587.0,0.5077
15646,2020,75-84,New York,All,All,All,All,75-84,All,466088.0,477149.08333,251783.0,0.5402
15647,2020,85 and over,New York,All,All,All,All,85 and over,All,255308.0,248051.66667,131211.0,0.5139
15648,2020,All,New York,All,All,All,Aged,All,All,1431151.0,1466643.6667,742146.0,0.5186
15649,2020,All,New York,All,All,All,Disabled,All,All,224231.0,234628.08333,142731.0,0.6365
15650,2020,All,New York,All,All,All,ESRD,All,All,25199.0,22099.666667,15011.0,0.5957
15651,2020,All,New York,All,All,Female,All,All,All,950985.0,959074.0,522715.0,0.5497
15652,2020,All,New York,All,All,Male,All,All,All,729596.0,764297.41667,377173.0,0.517
15653,2020,All,New York,All,American Indian/Alaska Native,All,All,All,All,2551.0,2730.1666667,1354.0,0.5308
15654,2020,All,New York,All,Asian/Pacific Islander,All,All,All,All,67581.0,71100.916667,37475.0,0.5545
15655,2020,All,New York,All,Black/African American,All,All,All,All,162615.0,170971.25,86011.0,0.5289
15656,2020,All,New York,All,Hispanic,All,All,All,All,119306.0,125486.25,64033.0,0.5367
15657,2020,All,New York,All,Non-Hispanic White,All,All,All,All,1253730.0,1274344.5,671277.0,0.5354
15658,2020,All,New York,Medicare & Medicaid,All,All,All,All,All,460032.0,438412.08333,275196.0,0.5982
15659,2020,All,New York,Medicare Only,All,All,All,All,All,1220549.0,1284959.3333,624692.0,0.5118
15736,2021,All,New York,All,All,All,All,All,All,1637730.0,1662064.4167,657584.0,0.4015
15737,2021,All,New York,All,All,All,All,All,Rural,196959.0,200665.83333,74469.0,0.3781
15738,2021,All,New York,All,All,All,All,All,Urban,1440238.0,1460493.4167,582935.0,0.4047
15739,2021,0-64,New York,All,All,All,All,0-64,All,216243.0,222200.5,118794.0,0.5494
15740,2021,65-74,New York,All,All,All,All,65-74,All,707990.0,724540.75,260774.0,0.3683
15741,2021,75-84,New York,All,All,All,All,75-84,All,470424.0,478192.83333,183958.0,0.391
15742,2021,85 and over,New York,All,All,All,All,85 and over,All,243073.0,237130.33333,94058.0,0.387
15743,2021,All,New York,All,All,All,Aged,All,All,1408618.0,1429183.25,532607.0,0.3781
15744,2021,All,New York,All,All,All,Disabled,All,All,206532.0,213822.0,114103.0,0.5525
15745,2021,All,New York,All,All,All,ESRD,All,All,22580.0,19059.166667,10874.0,0.4816
15746,2021,All,New York,All,All,Female,All,All,All,926544.0,925527.91667,390243.0,0.4212
15747,2021,All,New York,All,All,Male,All,All,All,711186.0,736536.5,267341.0,0.3759
15748,2021,All,New York,All,American Indian/Alaska Native,All,All,All,All,2418.0,2518.25,964.0,0.3987
15749,2021,All,New York,All,Asian/Pacific Islander,All,All,All,All,65475.0,66280.833333,26988.0,0.4122
15750,2021,All,New York,All,Black/African American,All,All,All,All,155745.0,160480.5,62040.0,0.3983
15751,2021,All,New York,All,Hispanic,All,All,All,All,113768.0,117492.75,47027.0,0.4134
15752,2021,All,New York,All,Non-Hispanic White,All,All,All,All,1223865.0,1235930.9167,490197.0,0.4005
15753,2021,All,New York,Medicare & Medicaid,All,All,All,All,All,433674.0,410729.83333,218623.0,0.5041
15754,2021,All,New York,Medicare Only,All,All,All,All,All,1204056.0,1251334.5833,438961.0,0.3646
15831,2022,All,New York,All,All,All,All,All,All,1590904.0,1611240.5,591261.0,0.3717
15832,2022,All,New York,All,All,All,All,All,Rural,187562.0,190830.91667,60765.0,0.324
15833,2022,All,New York,All,All,All,All,All,Urban,1402835.0,1419506.75,530327.0,0.378
15834,2022,0-64,New York,All,All,All,All,0-64,All,194091.0,198769.25,96402.0,0.4967
15835,2022,65-74,New York,All,All,All,All,65-74,All,678112.0,692559.33333,234091.0,0.3452
15836,2022,75-84,New York,All,All,All,All,75-84,All,480565.0,487883.33333,174638.0,0.3634
15837,2022,85 and over,New York,All,All,All,All,85 and over,All,238136.0,232028.58333,86130.0,0.3617
15838,2022,All,New York,All,All,All,Aged,All,All,1384883.0,1402440.1667,489606.0,0.3535
15839,2022,All,New York,All,All,All,Disabled,All,All,185658.0,191583.75,92647.0,0.499
15840,2022,All,New York,All,All,All,ESRD,All,All,20363.0,17216.583333,9008.0,0.4424
15841,2022,All,New York,All,All,Female,All,All,All,899925.0,897553.33333,352350.0,0.3915
15842,2022,All,New York,All,All,Male,All,All,All,690979.0,713687.16667,238911.0,0.3458
15843,2022,All,New York,All,American Indian/Alaska Native,All,All,All,All,2266.0,2328.5,824.0,0.3636
15844,2022,All,New York,All,Asian/Pacific Islander,All,All,All,All,62794.0,63270.833333,23441.0,0.3733
15845,2022,All,New York,All,Black/African American,All,All,All,All,147712.0,151029.16667,54011.0,0.3657
15846,2022,All,New York,All,Hispanic,All,All,All,All,107712.0,111482.91667,40718.0,0.378
15847,2022,All,New York,All,Non-Hispanic White,All,All,All,All,1193170.0,1203019.8333,443018.0,0.3713
15848,2022,All,New York,Medicare & Medicaid,All,All,All,All,All,407951.0,386246.5,188540.0,0.4622
15849,2022,All,New York,Medicare Only,All,All,All,All,All,1182953.0,1224994.0,402721.0,0.3404
15926,2023,All,New York,All,All,All,All,All,All,1555312.0,1572789.5833,505038.0,0.3247
15927,2023,All,New York,All,All,All,All,All,Rural,182906.0,185262.58333,50094.0,0.2739
15928,2023,All,New York,All,All,All,All,All,Urban,1371895.0,1386584.9167,454801.0,0.3315
15929,2023,0-64,New York,All,All,All,All,0-64,All,176332.0,179464.83333,76125.0,0.4317
15930,2023,65-74,New York,All,All,All,All,65-74,All,660340.0,672863.25,197230.0,0.2987
15931,2023,75-84,New York,All,All,All,All,75-84,All,485354.0,493077.66667,155542.0,0.3205
15932,2023,85 and over,New York,All,All,All,All,85 and over,All,233286.0,227383.83333,76141.0,0.3264
15933,2023,All,New York,All,All,All,Aged,All,All,1367450.0,1383706.1667,424172.0,0.3102
15934,2023,All,New York,All,All,All,Disabled,All,All,168929.0,173171.83333,73180.0,0.4332
15935,2023,All,New York,All,All,All,ESRD,All,All,18933.0,15911.583333,7686.0,0.406
15936,2023,All,New York,All,All,Female,All,All,All,878212.0,874406.41667,301472.0,0.3433
15937,2023,All,New York,All,All,Male,All,All,All,677100.0,698383.16667,203566.0,0.3006
15938,2023,All,New York,All,American Indian/Alaska Native,All,All,All,All,2079.0,2160.8333333,603.0,0.29
15939,2023,All,New York,All,Asian/Pacific Islander,All,All,All,All,60180.0,60923.166667,18878.0,0.3137
15940,2023,All,New York,All,Black/African American,All,All,All,All,143104.0,146128.5,44668.0,0.3121
15941,2023,All,New York,All,Hispanic,All,All,All,All,105437.0,109050.83333,33545.0,0.3182
15942,2023,All,New York,All,Non-Hispanic White,All,All,All,All,1161701.0,1169383.3333,380049.0,0.3271
15943,2023,All,New York,Medicare & Medicaid,All,All,All,All,All,401253.0,378574.58333,163965.0,0.4086
15944,2023,All,New York,Medicare Only,All,All,All,All,All,1154059.0,1194215.0,341073.0,0.2955
16059,2020,All,North Carolina,All,All,All,All,All,All,1063710.0,1087702.0833,463253.0,0.4355
16060,2020,All,North Carolina,All,All,All,All,All,Rural,328919.0,335099.0,134744.0,0.4097
16061,2020,All,North Carolina,All,All,All,All,All,Urban,733405.0,751136.0,327896.0,0.4471
16062,2020,0-64,North Carolina,All,All,All,All,0-64,All,157486.0,162147.41667,83782.0,0.532
16063,2020,65-74,North Carolina,All,All,All,All,65-74,All,502214.0,521179.0,202694.0,0.4036
16064,2020,75-84,North Carolina,All,All,All,All,75-84,All,284526.0,288405.25,124453.0,0.4374
16065,2020,85 and over,North Carolina,All,All,All,All,85 and over,All,119484.0,115970.41667,52324.0,0.4379
16066,2020,All,North Carolina,All,All,All,Aged,All,All,898578.0,918649.25,375070.0,0.4174
16067,2020,All,North Carolina,All,All,All,Disabled,All,All,148172.0,153526.66667,78393.0,0.5291
16068,2020,All,North Carolina,All,All,All,ESRD,All,All,16960.0,15526.166667,9790.0,0.5772
16069,2020,All,North Carolina,All,All,Female,All,All,All,593131.0,592306.83333,273490.0,0.4611
16070,2020,All,North Carolina,All,All,Male,All,All,All,470579.0,495395.25,189763.0,0.4033
16071,2020,All,North Carolina,All,American Indian/Alaska Native,All,All,All,All,5217.0,5215.5833333,2476.0,0.4746
16072,2020,All,North Carolina,All,Asian/Pacific Islander,All,All,All,All,11682.0,13120.75,4234.0,0.3624
16073,2020,All,North Carolina,All,Black/African American,All,All,All,All,176973.0,183355.08333,79750.0,0.4506
16074,2020,All,North Carolina,All,Hispanic,All,All,All,All,18186.0,20122.083333,7500.0,0.4124
16075,2020,All,North Carolina,All,Non-Hispanic White,All,All,All,All,826787.0,840022.25,359034.0,0.4343
16076,2020,All,North Carolina,Medicare & Medicaid,All,All,All,All,All,199860.0,193905.0,101856.0,0.5096
16077,2020,All,North Carolina,Medicare Only,All,All,All,All,All,863850.0,893797.08333,361397.0,0.4184
16154,2021,All,North Carolina,All,All,All,All,All,All,1014140.0,1023267.1667,299693.0,0.2955
16155,2021,All,North Carolina,All,All,All,All,All,Rural,307201.0,308876.08333,84424.0,0.2748
16156,2021,All,North Carolina,All,All,All,All,All,Urban,705693.0,713104.66667,214866.0,0.3045
16157,2021,0-64,North Carolina,All,All,All,All,0-64,All,136840.0,138445.91667,58025.0,0.424
16158,2021,65-74,North Carolina,All,All,All,All,65-74,All,480561.0,490899.91667,129250.0,0.269
16159,2021,75-84,North Carolina,All,All,All,All,75-84,All,283105.0,284581.66667,79807.0,0.2819
16160,2021,85 and over,North Carolina,All,All,All,All,85 and over,All,113634.0,109339.66667,32611.0,0.287
16161,2021,All,North Carolina,All,All,All,Aged,All,All,870643.0,879147.16667,238831.0,0.2743
16162,2021,All,North Carolina,All,All,All,Disabled,All,All,129088.0,131872.16667,54728.0,0.424
16163,2021,All,North Carolina,All,All,All,ESRD,All,All,14409.0,12247.833333,6134.0,0.4257
16164,2021,All,North Carolina,All,All,Female,All,All,All,564962.0,556994.5,180549.0,0.3196
16165,2021,All,North Carolina,All,All,Male,All,All,All,449178.0,466272.66667,119144.0,0.2652
16166,2021,All,North Carolina,All,American Indian/Alaska Native,All,All,All,All,4550.0,4360.3333333,1408.0,0.3095
16167,2021,All,North Carolina,All,Asian/Pacific Islander,All,All,All,All,11844.0,12901.333333,2825.0,0.2385
16168,2021,All,North Carolina,All,Black/African American,All,All,All,All,157203.0,159260.91667,47715.0,0.3035
16169,2021,All,North Carolina,All,Hispanic,All,All,All,All,17952.0,19373.75,4972.0,0.277
16170,2021,All,North Carolina,All,Non-Hispanic White,All,All,All,All,796950.0,800915.5,235441.0,0.2954
16171,2021,All,North Carolina,Medicare & Medicaid,All,All,All,All,All,177716.0,168486.0,68400.0,0.3849
16172,2021,All,North Carolina,Medicare Only,All,All,All,All,All,836424.0,854781.16667,231293.0,0.2765
16249,2022,All,North Carolina,All,All,All,All,All,All,953495.0,960841.91667,237012.0,0.2486
16250,2022,All,North Carolina,All,All,All,All,All,Rural,282889.0,284057.0,65254.0,0.2307
16251,2022,All,North Carolina,All,All,All,All,All,Urban,669485.0,675603.91667,171480.0,0.2561
16252,2022,0-64,North Carolina,All,All,All,All,0-64,All,114772.0,116026.75,41533.0,0.3619
16253,2022,65-74,North Carolina,All,All,All,All,65-74,All,446224.0,454769.75,103857.0,0.2327
16254,2022,75-84,North Carolina,All,All,All,All,75-84,All,283721.0,285568.16667,66710.0,0.2351
16255,2022,85 and over,North Carolina,All,All,All,All,85 and over,All,108778.0,104477.25,24912.0,0.229
16256,2022,All,North Carolina,All,All,All,Aged,All,All,832867.0,839740.58333,193384.0,0.2322
16257,2022,All,North Carolina,All,All,All,Disabled,All,All,108499.0,110785.0,39369.0,0.3629
16258,2022,All,North Carolina,All,All,All,ESRD,All,All,12129.0,10316.333333,4259.0,0.3511
16259,2022,All,North Carolina,All,All,Female,All,All,All,530828.0,523051.33333,142288.0,0.268
16260,2022,All,North Carolina,All,All,Male,All,All,All,422667.0,437790.58333,94724.0,0.2241
16261,2022,All,North Carolina,All,American Indian/Alaska Native,All,All,All,All,3778.0,3666.5833333,1090.0,0.2885
16262,2022,All,North Carolina,All,Asian/Pacific Islander,All,All,All,All,11510.0,12509.5,2263.0,0.1966
16263,2022,All,North Carolina,All,Black/African American,All,All,All,All,135328.0,137649.25,33529.0,0.2478
16264,2022,All,North Carolina,All,Hispanic,All,All,All,All,17170.0,18667.333333,3914.0,0.228
16265,2022,All,North Carolina,All,Non-Hispanic White,All,All,All,All,759606.0,761706.83333,189453.0,0.2494
16266,2022,All,North Carolina,Medicare & Medicaid,All,All,All,All,All,152493.0,144524.0,48338.0,0.317
16267,2022,All,North Carolina,Medicare Only,All,All,All,All,All,801002.0,816317.91667,188674.0,0.2355
16344,2023,All,North Carolina,All,All,All,All,All,All,889943.0,897497.25,175657.0,0.1974
16345,2023,All,North Carolina,All,All,All,All,All,Rural,280220.0,281048.25,49432.0,0.1764
16346,2023,All,North Carolina,All,All,All,All,All,Urban,608807.0,615476.66667,126025.0,0.207
16347,2023,0-64,North Carolina,All,All,All,All,0-64,All,96199.0,96638.416667,28531.0,0.2966
16348,2023,65-74,North Carolina,All,All,All,All,65-74,All,413776.0,421498.5,76302.0,0.1844
16349,2023,75-84,North Carolina,All,All,All,All,75-84,All,276520.0,279566.41667,51694.0,0.1869
16350,2023,85 and over,North Carolina,All,All,All,All,85 and over,All,103448.0,99793.916667,19130.0,0.1849
16351,2023,All,North Carolina,All,All,All,Aged,All,All,788567.0,796403.16667,145537.0,0.1846
16352,2023,All,North Carolina,All,All,All,Disabled,All,All,91073.0,92458.0,27097.0,0.2975
16353,2023,All,North Carolina,All,All,All,ESRD,All,All,10303.0,8636.0833333,3023.0,0.2934
16354,2023,All,North Carolina,All,All,Female,All,All,All,494818.0,487818.58333,105226.0,0.2127
16355,2023,All,North Carolina,All,All,Male,All,All,All,395125.0,409678.66667,70431.0,0.1782
16356,2023,All,North Carolina,All,American Indian/Alaska Native,All,All,All,All,3052.0,3038.4166667,625.0,0.2048
16357,2023,All,North Carolina,All,Asian/Pacific Islander,All,All,All,All,10947.0,11963.083333,1704.0,0.1557
16358,2023,All,North Carolina,All,Black/African American,All,All,All,All,115830.0,117807.25,22844.0,0.1972
16359,2023,All,North Carolina,All,Hispanic,All,All,All,All,16451.0,18089.583333,2886.0,0.1754
16360,2023,All,North Carolina,All,Non-Hispanic White,All,All,All,All,715484.0,718268.0,141944.0,0.1984
16361,2023,All,North Carolina,Medicare & Medicaid,All,All,All,All,All,131047.0,122751.75,33493.0,0.2556
16362,2023,All,North Carolina,Medicare Only,All,All,All,All,All,758896.0,774745.5,142164.0,0.1873
16477,2020,All,North Dakota,All,All,All,All,All,All,93436.0,96687.666667,24094.0,0.2579
16478,2020,All,North Dakota,All,All,All,All,All,Rural,55012.0,57246.833333,13422.0,0.244
16479,2020,All,North Dakota,All,All,All,All,All,Urban,38377.0,39379.0,10656.0,0.2777
16480,2020,0-64,North Dakota,All,All,All,All,0-64,All,10230.0,10769.833333,4329.0,0.4232
16481,2020,65-74,North Dakota,All,All,All,All,65-74,All,45823.0,48468.0,9561.0,0.2087
16482,2020,75-84,North Dakota,All,All,All,All,75-84,All,24084.0,24560.416667,5869.0,0.2437
16483,2020,85 and over,North Dakota,All,All,All,All,85 and over,All,13299.0,12889.416667,4335.0,0.326
16484,2020,All,North Dakota,All,All,All,Aged,All,All,82755.0,85515.833333,19565.0,0.2364
16485,2020,All,North Dakota,All,All,All,Disabled,All,All,9870.0,10447.75,4187.0,0.4242
16486,2020,All,North Dakota,All,All,All,ESRD,All,All,811.0,724.08333333,342.0,0.4217
16487,2020,All,North Dakota,All,All,Female,All,All,All,51287.0,51728.166667,14177.0,0.2764
16488,2020,All,North Dakota,All,All,Male,All,All,All,42149.0,44959.5,9917.0,0.2353
